ID,name,age,region,experience,hours_per_week,overtime,performance,education,salary
70,Mr. David Perry,45,Metro,20,51,0,58,Master,121283.84
860,Victoria Carr,59,Metro,15,38,1,86,Bachelor,129454.5
2754,Laura Frank,45,Rural,30,52,1,90,Master,127836.19
1633,Kelli Pratt,41,Metro,1,38,0,81,Bachelor,81009.44
1651,Corey Neal,39,Metro,19,31,0,76,Highschool,82011.46
3861,Crystal Neal,42,Rural,27,34,0,90,Bachelor,98097.47
3107,Cheryl Pruitt,34,Metro,0,58,1,77,Bachelor,85654.05
1075,Michele Welch,53,Rural,13,58,0,54,Master,108903.69
4002,Justin Davidson,34,Seoul,20,32,0,97,PhD,113529.59
788,Jonathan Good,55,Metro,8,43,1,66,Bachelor,102364.09
2606,Angelica Liu,26,Seoul,14,55,1,65,Bachelor,88871.18
3631,Matthew Johnson,50,Rural,30,31,0,78,Highschool,97967.03
2122,Alexis Lee,28,Seoul,20,53,0,58,Bachelor,98067.7
1875,Jonathan Woods,34,Seoul,16,50,0,98,PhD,118841.89
812,Stephanie Johnson,49,Metro,14,31,0,74,Master,98240.06
388,John Rodriguez,26,Metro,24,50,0,79,Bachelor,105982.94
2883,Denise Graham,33,Rural,8,44,1,90,Bachelor,84978.23
1176,Dr. Tracey Wright DDS,57,Metro,18,58,0,71,Highschool,103966.8
3198,Timothy Lopez,40,Seoul,15,34,1,94,Bachelor,99763.72
2624,Amy Horn,23,Rural,18,38,1,79,Bachelor,91404.27
1352,Andrea Brooks,30,Seoul,25,36,0,99,Bachelor,99462.88
411,Tammy Aguilar,26,Seoul,3,59,0,75,Highschool,69128.44
4213,Lisa Hayes,41,Metro,27,57,0,68,Bachelor,119950.09
110,Megan Alvarez,22,Seoul,24,57,0,66,Master,99111.91
4996,Wendy Harris,37,Seoul,1,38,0,95,Bachelor,82809.42
3430,Michael Wright,57,Seoul,6,35,0,67,Bachelor,100405.69
2810,Joseph Lozano,60,Seoul,10,33,1,69,Bachelor,101959.59
2595,Madison Johnson,37,Rural,22,39,0,81,Highschool,95290.23
2837,Lawrence Johnson,46,Seoul,6,53,0,76,Highschool,96104.62
2373,Steven Cook,58,Metro,26,52,0,86,Bachelor,133751.73
1236,Jasmine Lopez,30,Seoul,10,38,0,65,Highschool,70121.1
2147,Ms. Amanda Avila,23,Rural,17,43,1,81,Bachelor,86983.06
4976,Hannah Hernandez,55,Seoul,29,58,0,91,Bachelor,143004.8
600,Brandon Allen,49,Seoul,15,60,0,75,Master,129586.82
1435,Julia Turner,38,Metro,27,33,1,56,Highschool,93564.64
4997,Lauren Jones,26,Metro,1,42,1,79,Bachelor,76034.42
539,Sara Cooper,47,Seoul,19,57,0,77,Highschool,108171.88
722,Michelle Carpenter,49,Metro,4,31,0,80,Bachelor,92186.88
4411,Karen Newton,34,Seoul,6,54,0,69,Highschool,82303.55
1873,Jeffrey Cochran,31,Metro,9,43,0,62,Bachelor,84284.67
2846,Laura Welch,25,Metro,8,52,1,84,Bachelor,87530.72
2054,Theresa Walton,36,Seoul,20,36,0,91,Bachelor,107953.47
2908,Holly Peterson,36,Metro,16,42,0,77,PhD,111722.33
2255,Rachel Fields,53,Rural,10,54,1,68,Bachelor,96722.37
3913,Shannon Williams,42,Seoul,15,34,1,69,Bachelor,111706.51
178,Steven Simmons,40,Metro,10,43,0,80,Master,105246.36
2891,Shelley Tyler MD,46,Metro,27,58,1,75,Highschool,112265.0
3674,Barbara Wilkinson,49,Metro,0,48,0,75,Highschool,77273.66
81,Megan Mcgee,29,Seoul,19,50,0,56,Bachelor,95575.47
2562,Courtney Allen,49,Metro,14,39,1,76,Bachelor,99156.28
1724,Ms. Paige Dunn,54,Rural,9,53,0,97,Highschool,99572.7
1618,Jeffrey Ramsey,58,Seoul,27,35,0,71,Bachelor,135327.16
1655,Jade Alvarez,56,Rural,6,50,1,58,Master,103720.95
2329,Phillip Brock,60,Rural,17,51,0,58,Master,122374.02
4614,Stephen Mathews MD,38,Metro,28,59,0,72,PhD,122759.11
222,Melissa Sweeney,37,Metro,4,42,1,75,Highschool,74109.89
94,Rebecca Hodge,29,Rural,30,38,0,94,Master,104319.04
2610,Brandon Knight,25,Rural,18,44,1,98,Bachelor,89229.19
3383,Dustin Acosta,43,Metro,4,42,0,80,Bachelor,94008.73
4416,Christopher Patrick,37,Rural,25,37,0,55,Highschool,87230.55
1398,David Barker,52,Metro,21,49,0,72,Master,124503.02
4687,Suzanne Suarez,30,Metro,22,55,0,96,PhD,126949.98
1293,Abigail Bates,39,Metro,27,50,1,99,Bachelor,110863.85
2165,Morgan Miller,57,Seoul,19,55,0,90,Bachelor,116076.77
2940,Jon Page,22,Seoul,25,48,1,79,Master,102819.72
3669,Brian Wilson,33,Metro,2,37,0,59,Bachelor,79014.33
813,Timothy Lewis,32,Seoul,0,51,0,82,Bachelor,89009.44
1259,Emma Jefferson,25,Metro,6,49,1,56,Highschool,75160.01
890,Jacqueline Braun,39,Metro,7,35,1,68,PhD,105265.9
1452,William Mcintyre,32,Rural,1,58,0,87,Master,89532.27
3317,Evan Mccormick MD,34,Rural,19,48,1,64,Highschool,87599.73
2560,Bethany Schmidt,29,Seoul,13,30,1,61,Master,96433.53
3575,Cory Crawford,53,Seoul,25,44,0,77,Highschool,111614.5
2681,Christopher Donaldson,34,Metro,23,42,1,77,Highschool,89037.3
4652,Stephanie Boone,56,Seoul,12,48,1,62,Highschool,115936.08
4812,Daniel Gallagher,35,Seoul,23,49,1,61,Bachelor,103378.79
4680,Jennifer Davis,23,Metro,18,44,0,62,Bachelor,78795.87
2965,Renee Stevenson,34,Seoul,19,33,1,77,Highschool,96939.49
2673,Daniel Soto,56,Rural,23,51,0,89,Bachelor,126785.44
562,Thomas Mckee,58,Seoul,12,36,0,51,Highschool,103319.48
2779,Alejandro Jones,23,Rural,30,45,0,89,Bachelor,103319.74
2949,Jordan Sanchez,47,Metro,17,49,1,56,Highschool,100803.71
2818,Sarah Cobb,60,Rural,30,55,1,74,Bachelor,143917.09
2759,Robert Duke,33,Rural,18,59,1,53,Bachelor,97953.13
1757,James Hensley,33,Metro,19,37,1,96,Bachelor,104109.62
725,Chelsea Solomon,27,Metro,14,57,0,83,Master,97120.41
220,Tiffany Rogers,56,Rural,28,52,0,63,Highschool,104856.08
4140,Travis Schroeder,42,Rural,15,48,0,52,Master,90439.42
3958,Michael Zimmerman,34,Seoul,9,31,0,82,Bachelor,80558.52
1589,Kaitlin Smith,49,Seoul,14,59,0,73,Master,123651.26
3348,Jennifer Burton,53,Metro,4,43,0,85,Bachelor,96076.34
3971,Jennifer Schultz,47,Rural,8,30,0,74,Bachelor,83096.0
4708,Thomas Horn,50,Metro,28,59,1,82,Highschool,120558.17
44,David Lewis,49,Seoul,9,50,0,98,Bachelor,106860.65
3002,Matthew Huynh,49,Rural,7,52,1,61,Highschool,93413.76
211,Isaiah Sanchez,60,Seoul,2,33,0,58,Master,94405.01
678,Linda Mercado,51,Metro,9,31,1,85,Highschool,99665.2
355,Jessica Orr,37,Seoul,16,50,1,51,Bachelor,105861.35
1434,John Burch,48,Seoul,10,31,0,72,Highschool,86792.51
950,Brian Randolph,26,Seoul,6,30,0,67,Bachelor,71362.23
2844,Michael Mclaughlin,39,Seoul,25,32,0,91,Bachelor,109314.1
578,Susan Jackson,53,Seoul,10,48,0,60,Bachelor,109807.08
3929,Kristin Bishop,49,Seoul,16,39,0,70,PhD,128608.49
545,Felicia Day,41,Rural,15,44,1,80,Bachelor,98965.53
368,Karen White,22,Seoul,2,39,0,66,Bachelor,64743.31
1613,Gary Fox,39,Metro,5,56,1,77,Bachelor,96240.02
3551,Shelly Hernandez,43,Metro,18,47,0,66,Bachelor,100539.8
3717,Gregory Martin,31,Metro,7,59,0,78,Master,104354.13
3780,Justin Paul,53,Metro,14,55,0,66,Bachelor,118191.77
136,Cynthia Malone,49,Metro,23,59,1,76,Bachelor,118086.76
4481,Jessica Watkins,27,Seoul,29,34,1,69,Bachelor,114282.53
1438,Monica Archer,38,Seoul,24,51,1,96,Highschool,108959.15
48,Ashley Fox,35,Rural,16,33,0,76,Bachelor,85700.92
1361,Rachel Gregory,29,Seoul,6,60,1,82,Bachelor,97709.19
735,Tyler Olson,47,Metro,10,35,1,56,PhD,113786.97
1535,Sean Garza,39,Metro,7,41,0,86,Bachelor,94803.2
2005,Tina Hall,42,Rural,23,39,0,80,Bachelor,93126.5
3796,Natalie Green MD,40,Seoul,16,41,0,73,Bachelor,99049.74
2520,Jennifer Trujillo,55,Metro,10,54,1,61,PhD,118939.6
1973,Virginia Johnson,23,Seoul,19,39,0,68,Highschool,79162.05
997,Jean Garcia,23,Seoul,22,60,1,50,Bachelor,98315.44
62,Michael Pugh MD,52,Metro,28,30,0,56,Master,125924.63
1109,Tracy Nielsen,55,Rural,0,32,1,73,Highschool,73287.71
2406,Catherine Russo,35,Metro,15,37,1,87,Bachelor,107910.9
96,Julian Houston,55,Metro,21,42,1,97,Highschool,126303.97
479,Alicia Carr,34,Seoul,8,58,0,64,Highschool,79280.21
4360,Kelsey Weber,46,Rural,21,54,1,74,Highschool,112648.98
4113,Antonio Rivera,46,Metro,30,33,0,70,Highschool,99653.23
3708,Anthony Anderson,49,Metro,1,46,0,74,Highschool,92796.52
1102,Dana Young,33,Rural,3,40,0,78,Bachelor,66940.03
2747,Kristin Ford,54,Seoul,16,49,0,61,Highschool,104911.64
2171,Sarah King,25,Metro,1,60,1,74,Bachelor,77588.01
323,Joshua Nunez,34,Rural,3,46,1,57,Bachelor,82581.68
4255,Colleen Robinson,60,Metro,5,58,1,67,Highschool,99093.54
3143,Dennis Wiggins,38,Metro,15,37,0,71,Bachelor,95109.63
3538,Allen Lopez,44,Seoul,18,59,1,70,Bachelor,107355.28
4926,Sara Gill,46,Metro,17,42,0,81,Bachelor,111441.71
2925,Jason Barber Jr.,40,Metro,8,35,1,64,Bachelor,85796.83
1150,Nicholas Moore,27,Metro,28,56,0,90,PhD,133639.28
3618,Debra Mcdowell,57,Rural,14,41,1,62,Bachelor,108776.51
292,Erika Galloway,45,Metro,15,54,1,72,Highschool,93266.21
3750,Dana Steele,27,Metro,24,45,1,69,Master,101492.05
3587,Richard Hughes,58,Metro,29,39,1,74,Highschool,110231.37
534,Sara Mendez,52,Metro,5,35,0,50,Bachelor,84358.66
3608,James Erickson,27,Seoul,7,45,1,52,Highschool,78038.32
2649,Shannon Logan,51,Metro,15,31,0,85,Master,110471.22
4811,Daniel Bowman,37,Seoul,21,42,0,55,PhD,108205.81
1984,David Cunningham,34,Seoul,7,31,1,79,Highschool,80633.23
2933,Nancy Richard,32,Seoul,0,39,1,100,Bachelor,93871.33
1537,Tonya Collins,39,Rural,28,34,1,67,Bachelor,107331.35
4535,Andrea Vang,44,Seoul,14,52,0,72,PhD,132412.42
4173,William Bryant,49,Rural,6,60,1,85,PhD,121564.41
3361,Michael Brown,25,Seoul,16,39,1,78,Highschool,80542.01
3666,Sonya Dennis,32,Seoul,19,58,1,87,Master,126213.25
4006,Melanie Parker,50,Rural,23,40,1,75,Highschool,102862.47
3627,Victoria Martin,35,Seoul,16,53,0,80,Bachelor,112400.68
587,Mark Terry,57,Seoul,4,45,0,71,Highschool,99581.47
3257,Bianca Castro,29,Seoul,5,56,1,89,Highschool,95436.79
2299,Donna Powers,52,Metro,23,45,1,57,PhD,145090.85
3989,Donna Burns,51,Rural,25,34,1,71,Bachelor,119421.39
585,Terry Scott,29,Seoul,12,55,0,78,PhD,108794.66
2424,Jose Thompson,58,Seoul,3,49,1,77,Highschool,98499.36
1392,Valerie Wright,52,Rural,18,40,0,62,Bachelor,102796.36
4526,Monique Rodriguez,26,Metro,5,38,1,63,Bachelor,71753.63
4921,Betty Hernandez,23,Seoul,26,32,1,68,Bachelor,89613.8
4801,Eric Bailey,26,Seoul,29,59,1,52,Bachelor,111419.07
3241,Matthew Smith,34,Seoul,21,34,0,85,Highschool,86103.9
4282,Kim Parker,60,Rural,11,50,1,68,Bachelor,108747.93
3339,Jordan Padilla,47,Seoul,28,51,1,86,Master,144367.72
3221,Patrick Morales,51,Seoul,21,42,1,79,PhD,130835.54
2112,Tiffany Fuentes,52,Seoul,14,32,0,84,Bachelor,103172.08
1175,Matthew Randolph,54,Rural,5,52,0,88,Bachelor,101669.44
4863,Brandon Davenport,25,Metro,30,44,1,89,Master,115688.14
3812,Christine Elliott,51,Rural,4,47,0,97,Master,98646.93
1868,Jessica Montgomery,46,Rural,26,31,0,82,Bachelor,113803.53
2615,Mitchell Johnson,26,Rural,25,50,1,78,PhD,114589.21
3867,Lisa Gray,28,Seoul,5,57,1,62,Bachelor,97970.22
4886,Miguel Jennings,53,Metro,3,32,1,89,Highschool,98518.91
3779,Kara Robinson,53,Metro,12,58,1,58,Bachelor,114885.34
3847,Isabella Allen,25,Metro,12,46,0,67,Bachelor,83197.86
2417,Manuel Owens,27,Seoul,2,36,0,86,Master,84330.58
71,Alexis Mcgee,47,Seoul,3,44,0,94,Master,104129.68
4881,Carlos Deleon,31,Seoul,12,43,1,59,PhD,113957.27
1127,Shelly Washington,25,Seoul,28,55,0,87,Bachelor,102335.4
4025,Juan Wolfe,29,Metro,30,36,0,65,Bachelor,91493.62
3251,Jenny Greene,54,Metro,1,56,1,90,Highschool,110361.61
3902,Sara Johnson,24,Metro,22,55,0,64,Bachelor,86822.83
1096,Martha Williams,26,Seoul,13,53,1,90,Master,112934.19
4546,Wendy Lucas,24,Rural,12,36,1,51,Highschool,59634.89
1213,Richard Clark,37,Seoul,2,36,0,76,Highschool,80140.44
3922,Phillip Herrera,38,Seoul,4,58,0,50,PhD,103023.53
1426,Megan Graham,58,Seoul,4,30,0,75,Highschool,88388.33
3067,Justin Vaughn,45,Metro,16,31,1,81,Master,110262.67
4520,Angel Farrell,47,Seoul,20,39,0,55,Highschool,90581.08
2101,Brett Jones,23,Rural,12,36,0,59,Highschool,66421.22
808,Mr. Christian Rodriguez DVM,52,Metro,9,50,0,95,Bachelor,104913.98
4744,Kevin Bennett,54,Rural,2,39,0,93,Bachelor,97180.27
3751,Michael Woods,57,Metro,20,44,1,93,Master,132470.86
1363,Christopher Smith,47,Metro,0,47,1,83,Highschool,90672.88
2318,Brandon Wells,22,Seoul,5,53,1,90,Master,98024.75
4582,Gregory Martinez,22,Seoul,18,44,0,91,Master,104537.54
4742,Richard Brown,44,Seoul,21,52,0,98,Bachelor,124737.47
1026,David Wells,44,Metro,25,33,1,99,PhD,125044.31
3110,Jared Edwards,40,Metro,8,45,0,53,Bachelor,79199.01
2111,Emily Griffin,32,Metro,17,49,0,72,Bachelor,100579.93
1042,Gina Parker,25,Seoul,12,36,1,93,Bachelor,100683.43
1877,Jessica Black,28,Seoul,16,55,1,84,Master,108112.27
882,Ann Ray,58,Metro,21,45,0,78,Highschool,101402.65
4300,Lynn Berger,32,Metro,14,41,1,93,Bachelor,106161.93
1193,Jodi Lopez,24,Metro,24,48,0,94,Bachelor,98542.81
4588,Alyssa King,47,Metro,0,49,1,61,Bachelor,95577.01
4511,Mark White,33,Metro,19,57,0,51,Master,111636.87
3671,Michael Lynch,27,Seoul,20,54,1,88,Bachelor,118130.5
625,Joshua Pineda,56,Seoul,9,34,0,79,Master,106355.53
2797,Corey Zimmerman,40,Metro,21,46,1,57,Bachelor,112438.53
4292,Elizabeth Howard,52,Seoul,20,47,1,61,Bachelor,114929.18
4969,Andrew Doyle,42,Seoul,28,48,0,68,Bachelor,123388.89
234,Rebecca Howard,24,Seoul,28,59,1,82,Bachelor,116057.89
4567,Scott Thompson,56,Seoul,28,37,0,85,Master,137056.25
1663,Stephanie Gomez,23,Rural,14,55,1,57,Bachelor,79971.9
416,Melissa Aguirre,23,Seoul,15,39,1,53,Master,101360.82
4247,Karen Ross,58,Seoul,18,38,0,55,PhD,129527.5
2174,Melvin Burch,56,Seoul,0,41,0,56,Highschool,80264.24
1457,Michael Bird,32,Seoul,5,53,1,74,Bachelor,100650.16
747,Denise Mckee,47,Seoul,28,40,1,70,Master,141244.32
18,Alexander Colon,51,Seoul,17,55,0,70,Master,127585.67
1201,Glenda Burton,38,Metro,30,49,1,71,Master,128613.22
1700,Mason Davis,33,Seoul,18,43,0,87,Bachelor,109859.56
3254,Beth Sanchez,55,Seoul,18,57,1,96,PhD,144100.01
597,Rebecca Acosta,54,Metro,1,43,0,78,Highschool,85509.32
3227,Natalie Bailey,33,Seoul,7,60,0,86,Highschool,86787.99
4406,Yvonne Rasmussen,48,Metro,25,45,0,71,PhD,125641.73
4720,Victoria Wang,24,Rural,22,34,1,95,Bachelor,86102.32
1506,Ernest Garcia,50,Seoul,24,32,1,53,Highschool,104689.07
1413,Paul Jones,55,Metro,22,34,1,80,Master,127112.59
1966,Amanda Le,29,Seoul,19,32,0,82,Master,96589.87
372,Karen Carr,46,Seoul,15,41,1,71,Highschool,104272.55
1341,Christopher White,58,Metro,9,47,0,59,Master,107061.58
599,George Crawford,34,Metro,13,37,0,72,Bachelor,95551.63
239,Maureen Mitchell,32,Seoul,19,43,0,77,Master,100618.81
3401,Anna Nichols,49,Metro,19,43,1,72,Highschool,101572.92
2068,Erin Morales MD,46,Rural,26,34,0,70,Highschool,90997.01
811,William Young,41,Metro,18,59,0,77,Bachelor,119133.75
1095,Jacqueline Williams,22,Seoul,17,35,0,66,Bachelor,86637.36
4325,Richard Walker,34,Seoul,14,34,0,64,Bachelor,85859.57
4761,Dennis Hernandez,35,Metro,3,46,0,73,Highschool,74447.15
3677,Beth Dyer,54,Metro,0,44,0,87,Bachelor,96756.93
3465,Nathan Jimenez,46,Metro,17,41,0,61,PhD,121959.02
3104,George Sanders,29,Seoul,7,59,1,71,Bachelor,88687.33
2750,Michelle Bennett,25,Rural,0,47,0,55,Master,66518.68
2296,Charles Carter,42,Seoul,15,52,1,86,Highschool,97772.07
4193,Kyle Cardenas,44,Metro,8,42,0,86,Master,102224.59
3709,Kim Rogers,26,Seoul,6,56,0,74,Highschool,81082.26
3019,Madeline Bryant,33,Seoul,21,32,0,64,PhD,105601.34
4253,Darius Fuller,51,Metro,13,53,1,50,Master,107671.42
804,Holly Hobbs,52,Seoul,22,59,0,84,Highschool,112942.74
4191,Kristen Mann,42,Seoul,30,37,0,69,Master,120493.23
3706,Cynthia Ryan,27,Metro,23,36,0,82,Bachelor,103096.95
752,Wendy Monroe,23,Metro,29,60,0,60,Bachelor,96945.77
4645,Kathy Rogers,38,Metro,16,35,1,93,Master,101876.32
2532,Spencer Moore,41,Seoul,10,50,0,61,PhD,123363.86
622,Jesse Jackson,34,Metro,27,30,0,51,Bachelor,89467.87
2298,Jeremy Anderson,48,Seoul,20,35,1,73,Bachelor,103715.41
3829,Richard Christensen,60,Rural,2,36,0,62,Highschool,81410.71
567,Terry Krueger,39,Metro,26,55,1,83,Highschool,105281.45
1136,Lori Smith,42,Metro,12,46,0,74,Master,109444.63
1205,Elizabeth Pratt,45,Metro,11,41,1,90,Bachelor,107596.96
1048,Joseph Duran,53,Seoul,28,32,0,82,Bachelor,127943.67
52,Susan Cardenas,23,Metro,8,58,0,87,Bachelor,80724.23
3652,Sue Taylor,23,Seoul,9,60,1,61,Highschool,90415.64
1045,Christopher Mcclain,50,Metro,0,37,0,56,Bachelor,85144.82
2182,Debra Small,22,Seoul,1,32,0,63,Bachelor,67479.56
2689,Thomas Fernandez,55,Metro,8,38,1,83,Highschool,100898.54
535,Joshua Walls,40,Metro,11,32,0,55,Bachelor,88082.41
3185,Heather White,50,Seoul,15,59,0,68,Highschool,114924.84
3858,Max Morales,22,Rural,11,46,1,86,Bachelor,83226.69
444,Christopher Kidd,31,Metro,23,55,1,91,Highschool,112929.95
3605,Preston Johnson,30,Metro,4,40,1,97,Bachelor,84106.35
196,Jason Hayes,30,Seoul,9,43,0,83,PhD,108929.97
1116,Tracy Martinez,44,Seoul,26,33,1,82,Bachelor,112415.63
766,Kelly Rubio,60,Rural,11,59,1,63,Highschool,103734.51
1946,Alfred King,60,Seoul,11,51,0,74,Bachelor,110627.49
3248,Peter Mitchell,59,Metro,14,56,0,82,Bachelor,116198.09
3003,Kenneth Richard,26,Seoul,6,35,0,84,Bachelor,82796.61
1433,Gregory Ho,25,Seoul,7,49,1,86,Highschool,81108.47
4201,John Beck,22,Seoul,13,49,0,98,Master,92211.0
3096,Joshua Downs,55,Metro,9,51,1,89,Highschool,106400.47
2923,Susan Hicks,22,Metro,27,38,0,56,Highschool,82491.83
645,Dr. Paul Weaver,30,Seoul,29,40,0,54,Bachelor,96898.55
1050,Sarah Wilson,31,Seoul,18,30,0,86,Master,94453.64
3746,Zachary Perry,31,Metro,4,58,0,76,Highschool,85749.9
4094,Shane Joseph,27,Metro,28,44,1,90,Highschool,102817.19
4404,Heather Lewis,45,Rural,14,53,0,79,Highschool,94395.36
121,Kimberly Warren,53,Seoul,26,31,0,78,PhD,131230.14
2053,Dylan Jones,30,Seoul,17,40,0,99,Bachelor,93804.63
4259,Philip Walker,50,Metro,15,32,1,86,Bachelor,98255.38
4889,Heather Lawrence,60,Metro,28,46,0,71,Highschool,107770.68
4335,Anthony Wright,37,Rural,17,42,0,100,Bachelor,103362.73
4692,Ethan Brown,60,Metro,13,42,1,69,PhD,132224.73
135,William Moreno,43,Metro,13,52,0,86,Master,101070.34
2461,Sharon Guerra,27,Seoul,23,33,0,69,Highschool,79962.85
1955,David Hall,27,Metro,23,41,1,85,Highschool,97098.92
2464,Bernard Duke,41,Metro,23,59,1,94,Bachelor,118305.77
185,Jesse Thornton,32,Metro,26,48,0,62,Bachelor,106599.68
1393,Olivia Woods,44,Seoul,24,53,0,51,Bachelor,108461.91
2277,Hannah Hayes,39,Seoul,5,44,1,62,Master,98233.27
512,Stacy Ruiz,31,Seoul,23,41,0,78,Master,99507.56
4730,Roger Duncan,43,Rural,18,44,0,50,Master,108327.96
4055,Audrey Ayala,29,Seoul,27,31,0,69,PhD,118305.22
3138,David Smith,40,Seoul,18,32,0,53,Bachelor,101259.33
2670,Ms. Erin Carpenter,59,Metro,14,47,1,55,Highschool,115954.53
4774,Jaime Mccarthy,33,Seoul,3,53,0,73,Bachelor,92637.05
4862,Zachary Adams,43,Rural,23,43,0,75,Bachelor,105966.13
2118,Nicole Mullen,56,Seoul,28,42,0,86,Bachelor,125181.18
252,Marcus Robertson,56,Seoul,9,37,1,95,Highschool,104775.15
3527,Paul Warner,24,Metro,10,41,0,64,Highschool,70191.52
3560,Joseph Fletcher,51,Metro,17,49,1,77,Master,114462.07
4012,Megan Oneal,32,Seoul,4,48,0,91,Bachelor,85369.81
1508,Cory Green,36,Rural,19,54,0,61,Master,90704.99
123,Melissa Thomas,53,Seoul,11,48,1,83,Bachelor,117554.89
4260,Jeremy Oliver,40,Seoul,28,31,0,98,Master,118924.57
3334,Jeffrey Campbell,55,Rural,1,55,1,94,Highschool,86918.89
1872,Brandon Lee,52,Metro,30,53,0,51,Bachelor,110038.82
3693,Michael Shelton,40,Seoul,13,50,0,52,Highschool,89563.65
568,Jimmy Lewis,35,Metro,20,32,1,72,Highschool,89110.53
1372,Brent Mcclain,53,Seoul,15,47,0,60,Bachelor,120748.97
3186,Scott Mayo,49,Rural,21,31,1,81,Bachelor,101059.28
3956,Derrick Moore,38,Seoul,13,40,0,90,Master,112941.46
1057,Julia Gonzalez,28,Seoul,21,51,0,60,Bachelor,90989.31
857,Elizabeth Kelley,32,Metro,0,51,1,58,PhD,95708.74
3839,Joseph Mcgee,58,Seoul,9,45,1,93,Bachelor,120240.86
2861,Veronica Harris,31,Rural,17,58,1,60,Master,97134.78
4770,Katelyn Wagner,43,Seoul,14,34,0,58,Bachelor,93509.54
777,Thomas Waters,31,Seoul,12,59,0,84,PhD,104833.98
721,Eric Arias,39,Metro,16,53,0,77,Highschool,102674.41
2711,Jeanette Turner,41,Seoul,29,48,0,79,Bachelor,128483.77
2655,David Stewart,37,Metro,25,49,0,63,PhD,130269.7
4878,Juan Conley,52,Metro,9,46,0,65,Bachelor,104759.14
603,Nathaniel Lopez,56,Seoul,19,60,0,87,Highschool,115694.54
3823,Suzanne Johnson,48,Rural,24,55,0,53,Highschool,91311.9
1245,Michael Butler,39,Metro,17,31,0,52,Bachelor,82498.33
4846,Maria Ramirez MD,30,Seoul,5,33,0,60,Bachelor,77750.97
4842,Larry Hunter,50,Metro,15,55,1,86,Master,128007.98
319,Heather Hernandez,47,Metro,5,56,0,54,Bachelor,86832.55
829,Matthew Nichols,41,Metro,17,31,0,99,Highschool,87695.09
3264,Courtney Gomez,42,Seoul,24,35,1,82,Bachelor,120716.3
275,Jacob Young,55,Seoul,8,42,0,65,Highschool,94787.46
2665,Cassandra Burke,29,Seoul,18,45,0,53,Bachelor,96568.57
550,Katherine Nguyen,24,Seoul,15,36,1,88,PhD,117414.29
3642,Stephanie Scott,56,Metro,24,45,0,92,Highschool,123969.61
4054,Daniel Allen,37,Seoul,5,31,0,69,Master,98128.65
4893,Linda Sanchez,32,Rural,26,53,0,99,Bachelor,104504.81
2935,Martha Pugh,26,Rural,28,47,0,64,Bachelor,96341.52
606,Blake Green,26,Metro,11,41,1,66,Highschool,81641.59
897,Kevin Johnson,44,Rural,17,38,0,61,Highschool,81595.42
528,Jonathan Jackson,38,Metro,29,37,0,61,Bachelor,99248.54
4608,Manuel Sanchez,38,Seoul,22,35,0,76,Bachelor,101856.1
2348,Laurie Baker,40,Seoul,29,35,0,75,Highschool,103958.4
3440,Zachary Chapman,30,Seoul,3,43,1,98,Highschool,78171.05
4999,Shelby Keller,42,Metro,2,31,1,58,Bachelor,85881.7
4827,Jennifer Hunter,46,Seoul,25,33,0,92,Highschool,109827.09
3923,Gregory Bernard,53,Seoul,10,43,1,74,PhD,122762.21
299,Joseph Arias,44,Seoul,11,56,0,90,Master,122751.42
2120,Carol Murray,30,Seoul,7,34,1,68,Master,89467.33
2537,Cheryl Nicholson,42,Metro,23,36,0,56,Bachelor,91273.84
4204,Joseph Lopez,43,Seoul,7,55,1,91,Highschool,103517.76
3255,Mary Acosta,30,Seoul,11,45,0,80,Bachelor,96186.08
3726,Michelle Carter,43,Metro,30,51,1,75,Bachelor,112158.7
1261,Todd Jones,43,Metro,20,49,1,55,Highschool,100991.65
1559,Joshua Keith,53,Seoul,22,60,0,92,Highschool,127485.42
3270,Melissa Harrison,34,Metro,22,38,1,77,Highschool,91450.89
4047,Jane Davila,47,Seoul,2,42,0,51,Bachelor,88570.85
757,Katie Brady,44,Rural,14,30,0,75,Highschool,86663.79
1011,Miss Tammy Barton,43,Seoul,0,33,1,54,Highschool,71258.74
2795,Jessica Smith,48,Metro,14,41,1,64,PhD,128539.29
2906,Michelle Carroll,24,Seoul,6,52,0,56,Master,83209.86
1871,Allen Collins,28,Seoul,0,35,0,53,Bachelor,67820.78
2230,William Tucker,53,Metro,27,52,1,81,Highschool,111773.57
1174,Keith Nelson,26,Metro,4,32,1,89,Bachelor,84282.18
1833,Tracy Collins,58,Metro,6,48,0,65,PhD,113882.46
377,Scott Warren,43,Metro,13,48,1,89,Bachelor,101448.52
3854,Tina Lyons,22,Seoul,23,56,0,57,Highschool,97170.58
3617,Natasha Hickman,36,Metro,18,56,0,79,Highschool,105015.85
799,Jacob Flores,51,Metro,29,36,0,67,Highschool,102960.62
379,Jon Jefferson,24,Seoul,7,49,0,70,PhD,96718.3
1159,Dawn Scott,49,Seoul,27,34,0,74,Bachelor,118345.58
3820,Jason Moore,31,Metro,23,43,0,64,Bachelor,99884.65
2793,Janet Washington,27,Seoul,8,32,0,97,Bachelor,79815.61
2241,Edwin Robinson,25,Metro,0,53,1,96,Bachelor,84761.19
4036,Laura Barton,49,Metro,22,39,0,81,Highschool,98337.38
2663,Roy Nelson,41,Rural,16,44,1,58,Bachelor,102646.36
